,Unnamed: 0,review_id,business_id,user_id,stars,blob_polarity,review,label,stem_review,complaint,compliments,suggestion for user,suggestion for business
98,287099,CY1kJ87Wu5QKNSDyU7yrug,mF9Niq2WrMVl9fsUXfScyg,pYhIzY0xHoCTs293GQDvvA,1,0.0,never bring them here,,never bring them here,1,0,0,0
99,287100,CY1kJ87Wu5QKNSDyU7yrug,mF9Niq2WrMVl9fsUXfScyg,pYhIzY0xHoCTs293GQDvvA,1,0.0,the only reason i've even rated them one star is because i had no choice but to do so,,the onli reason i'v even rate them one star is becaus i had no choic but to do so,1,0,0,0
100,287101,RhzMOs5vlQPL2P-OXiGgsw,mF9Niq2WrMVl9fsUXfScyg,#NAME?,1,0.0,lots of politics in this hospice,,lot of polit in thi hospic,0,0,0,0
101,287102,RhzMOs5vlQPL2P-OXiGgsw,mF9Niq2WrMVl9fsUXfScyg,#NAME?,1,0.7,"do not ever work for them, let alone have your loved on on banner hospice",,"do not ever work for them, let alon have your love on on banner hospic",1,0,0,0
102,287103,RhzMOs5vlQPL2P-OXiGgsw,mF9Niq2WrMVl9fsUXfScyg,#NAME?,1,-0.7,they will bad mouth you when you attempt to look for another job,,they will bad mouth you when you attempt to look for anoth job,1,0,0,0
103,287104,RhzMOs5vlQPL2P-OXiGgsw,mF9Niq2WrMVl9fsUXfScyg,#NAME?,1,-0.15625,"lots of people from the other company, odyssey, who banner acquired, are the problem!  leadership doesn't care about anything but moving up the banner ranks and will step on anyone that they think is a threat",,"lot of peopl from the other company, odyssey, who banner acquired, are the problem!  leadership doesn't care about anyth but move up the banner rank and will step on anyon that they think is a threat",1,0,0,0
104,287105,RhzMOs5vlQPL2P-OXiGgsw,mF9Niq2WrMVl9fsUXfScyg,#NAME?,1,0.0,that's where the politics lie,,that' where the polit lie,1,0,0,0
105,287106,RhzMOs5vlQPL2P-OXiGgsw,mF9Niq2WrMVl9fsUXfScyg,#NAME?,1,0.1125,leaders cannot lead on their own and depend on uneducated and weak employees to point them in the direction the company should be taken,,leader cannot lead on their own and depend on uneduc and weak employe to point them in the direct the compani should be taken,1,0,0,0
106,287107,RhzMOs5vlQPL2P-OXiGgsw,mF9Niq2WrMVl9fsUXfScyg,#NAME?,1,0.16,office is like a junior high school,,offic is like a junior high school,1,0,0,0
107,287108,RhzMOs5vlQPL2P-OXiGgsw,mF9Niq2WrMVl9fsUXfScyg,#NAME?,1,0.12222222199999999,banner corporate needs to wake up and go in there and clean house before it is run into the ground by the same people that ran odyssey into the ground,,banner corpor need to wake up and go in there and clean hous befor it is run into the ground by the same peopl that ran odyssey into the ground,1,0,0,0
108,287109,RhzMOs5vlQPL2P-OXiGgsw,mF9Niq2WrMVl9fsUXfScyg,#NAME?,1,-0.5,leadership has been horrible for the last 6 months,,leadership ha been horribl for the last 6 month,1,0,0,0
109,287110,RhzMOs5vlQPL2P-OXiGgsw,mF9Niq2WrMVl9fsUXfScyg,#NAME?,1,0.0,choose another hospice - they only care about the bottom line and moving up the ranks,,choos anoth hospic - they onli care about the bottom line and move up the rank,1,0,0,0
110,287111,RhzMOs5vlQPL2P-OXiGgsw,mF9Niq2WrMVl9fsUXfScyg,#NAME?,1,0.0,run,,run,1,0,0,0
111,287112,8WHwQsjVC0_HhQynokvVTA,RjKj-CmlOXF_D161VMnCKA,bvu13GyOUwhEjPum2xjiqQ,5,0.528571429,"this is perhaps the most impressive of all the carnegie libraries here in pittsburgh, although the one in carnegie itself is equally as large, the homestead library is has a huge theatre",,"thi is perhap the most impress of all the carnegi librari here in pittsburgh, although the one in carnegi itself is equal as large, the homestead librari is ha a huge theatr",0,1,0,0
112,287113,8WHwQsjVC0_HhQynokvVTA,RjKj-CmlOXF_D161VMnCKA,bvu13GyOUwhEjPum2xjiqQ,5,0.0,"the theatre seats over a thousand people for concerts, plays, and lectures",,"the theatr seat over a thousand peopl for concerts, plays, and lectur",0,0,0,0
113,287114,8WHwQsjVC0_HhQynokvVTA,RjKj-CmlOXF_D161VMnCKA,bvu13GyOUwhEjPum2xjiqQ,5,0.0,the theatre is said to be haunted and this library was recently featured on ghost hunters,,the theatr is said to be haunt and thi librari wa recent featur on ghost hunter,0,0,0,0
114,287115,8WHwQsjVC0_HhQynokvVTA,RjKj-CmlOXF_D161VMnCKA,bvu13GyOUwhEjPum2xjiqQ,5,0.0,the library is still in use and features a gym and locker rooms,,the librari is still in use and featur a gym and locker room,0,0,0,0
115,287116,8WHwQsjVC0_HhQynokvVTA,RjKj-CmlOXF_D161VMnCKA,bvu13GyOUwhEjPum2xjiqQ,5,0.8,this library is said to be a gift or bribe to the people of homestead after the great strike that resulted in a battle with pinkerton guards in homestead,,thi librari is said to be a gift or bribe to the peopl of homestead after the great strike that result in a battl with pinkerton guard in homestead,0,1,0,0
116,287117,8WHwQsjVC0_HhQynokvVTA,RjKj-CmlOXF_D161VMnCKA,bvu13GyOUwhEjPum2xjiqQ,5,-0.2,some steelworkers as well as pinkerton guards were killed in the battle,,some steelwork as well as pinkerton guard were kill in the battl,0,1,0,0
117,287118,8WHwQsjVC0_HhQynokvVTA,RjKj-CmlOXF_D161VMnCKA,bvu13GyOUwhEjPum2xjiqQ,5,0.0,"it's also said andrew carnegie himself haunts one of the rooms of the library, knocking books off shelves",,"it' also said andrew carnegi himself haunt one of the room of the library, knock book off shelv",0,1,0,0
118,287119,8WHwQsjVC0_HhQynokvVTA,RjKj-CmlOXF_D161VMnCKA,bvu13GyOUwhEjPum2xjiqQ,5,-0.166666667,this is another one of those hidden gems that people in pittsburgh don't even know exist,,thi is anoth one of those hidden gem that peopl in pittsburgh don't even know exist,0,0,0,0
119,287120,8WHwQsjVC0_HhQynokvVTA,RjKj-CmlOXF_D161VMnCKA,bvu13GyOUwhEjPum2xjiqQ,5,0.0,i didn't know it existed until i saw asia here,,i didn't know it exist until i saw asia here,0,0,0,0
120,287121,MdbDXk7xgNgi6XYV557qCg,RjKj-CmlOXF_D161VMnCKA,Pe4QxbvKhLFHWiypevdmQg,5,0.5,haunted and paranormal groups love this place,,haunt and paranorm group love thi place,0,1,0,0
121,287122,MdbDXk7xgNgi6XYV557qCg,RjKj-CmlOXF_D161VMnCKA,Pe4QxbvKhLFHWiypevdmQg,5,0.0,spooky photos,,spooki photo,0,0,0,0
122,287123,MdbDXk7xgNgi6XYV557qCg,RjKj-CmlOXF_D161VMnCKA,Pe4QxbvKhLFHWiypevdmQg,5,0.6,"beautiful architectural features, a true showplace of vintage pittsburgh",,"beauti architectur features, a true showplac of vintag pittsburgh",0,1,0,0
123,287124,MdbDXk7xgNgi6XYV557qCg,RjKj-CmlOXF_D161VMnCKA,Pe4QxbvKhLFHWiypevdmQg,5,0.0,"ghost hunting during october, must see",,"ghost hunt dure october, must see",0,0,0,0
124,287125,Ltq_s0aIs-BNyT6rbh4cuA,pQ-XdPcPRi1hwaGQVJuHkg,PpkKVodWC0sdn74TbHQLzA,5,0.5166666670000001,this is an impressively beautiful architectural structure!  the interior is as cool and modern as the exterior,,thi is an impress beauti architectur structure!  the interior is as cool and modern as the exterior,0,1,0,0
125,287126,Ltq_s0aIs-BNyT6rbh4cuA,pQ-XdPcPRi1hwaGQVJuHkg,PpkKVodWC0sdn74TbHQLzA,5,0.110969388,"four-story facility has three large galleries -  a small theater for music, film and theatrical productions - a center for teaching classes and art demonstrations -  a grand lobby and rooftop pavilion & terrace you can book for: weddings, receptions, meetings or other gatherings!  very cool!",,"four-stori facil ha three larg galleri -  a small theater for music, film and theatric product - a center for teach class and art demonstr -  a grand lobbi and rooftop pavilion & terrac you can book for: weddings, receptions, meet or other gatherings!  veri cool!",0,1,0,0
126,287127,Ltq_s0aIs-BNyT6rbh4cuA,pQ-XdPcPRi1hwaGQVJuHkg,PpkKVodWC0sdn74TbHQLzA,5,0.25,saturday during the wells fargo event was my first visit to this museum,,saturday dure the well fargo event wa my first visit to thi museum,0,1,0,0
127,287128,mQGIYFNnUOgw074yPhCBvw,pQ-XdPcPRi1hwaGQVJuHkg,hdFyGhmF7OOnn1XOtp23Ow,5,-0.083333333,i was here this past weekend and visited exhibit: america i am the african american imprint,,i wa here thi past weekend and visit exhibit: america i am the african american imprint,0,0,0,0
128,287129,mQGIYFNnUOgw074yPhCBvw,pQ-XdPcPRi1hwaGQVJuHkg,hdFyGhmF7OOnn1XOtp23Ow,5,0.441666667,"the exhibit was very educational, interesting and inspiring",,"the exhibit wa veri educational, interest and inspir",0,1,0,0
129,287130,mQGIYFNnUOgw074yPhCBvw,pQ-XdPcPRi1hwaGQVJuHkg,hdFyGhmF7OOnn1XOtp23Ow,5,0.0,the tour began all the way from the beginning to the present,,the tour began all the way from the begin to the present,0,1,0,0
130,287131,mQGIYFNnUOgw074yPhCBvw,pQ-XdPcPRi1hwaGQVJuHkg,hdFyGhmF7OOnn1XOtp23Ow,5,0.233333333,a very eye opening tour to see what so many went through back then,,a veri eye open tour to see what so mani went through back then,0,1,0,0
131,287132,mQGIYFNnUOgw074yPhCBvw,pQ-XdPcPRi1hwaGQVJuHkg,hdFyGhmF7OOnn1XOtp23Ow,5,-0.15555555599999998,"at the end of the tour, we went down the the gift shop",,"at the end of the tour, we went down the the gift shop",0,0,0,0
132,287133,mQGIYFNnUOgw074yPhCBvw,pQ-XdPcPRi1hwaGQVJuHkg,hdFyGhmF7OOnn1XOtp23Ow,5,-0.1875,"i wanted to buy just about everything in the store, but the items were a little pricey",,"i want to buy just about everyth in the store, but the item were a littl pricey",1,0,1,0
133,287134,mQGIYFNnUOgw074yPhCBvw,pQ-XdPcPRi1hwaGQVJuHkg,hdFyGhmF7OOnn1XOtp23Ow,5,0.0,the harvey b,,the harvey b,0,0,0,0
134,287135,mQGIYFNnUOgw074yPhCBvw,pQ-XdPcPRi1hwaGQVJuHkg,hdFyGhmF7OOnn1XOtp23Ow,5,0.08666666699999999,gantt building located in uptown charlotte and is very modern and sleek they hold different events there at different times,,gantt build locat in uptown charlott and is veri modern and sleek they hold differ event there at differ time,0,1,0,0
135,287136,mQGIYFNnUOgw074yPhCBvw,pQ-XdPcPRi1hwaGQVJuHkg,hdFyGhmF7OOnn1XOtp23Ow,5,0.0,"while we were there, a wedding was taking place on the floor above us",,"while we were there, a wed wa take place on the floor abov us",0,1,0,0
136,287137,aWvCbTNMjqxWzQEHO_CIhA,pQ-XdPcPRi1hwaGQVJuHkg,jp5lBxgdCpDRhSeEuRK_kA,5,0.0875,took advantage of the free admission at this simply beautiful arts & culture center and hate i'm just getting to visit,,took advantag of the free admiss at thi simpli beauti art & cultur center and hate i'm just get to visit,0,1,0,0
137,287138,aWvCbTNMjqxWzQEHO_CIhA,pQ-XdPcPRi1hwaGQVJuHkg,jp5lBxgdCpDRhSeEuRK_kA,5,0.6,the 'america i am' exhibit was simply amazing from start to finish and my son was so intrigued with everything he learned,,the 'america i am' exhibit wa simpli amaz from start to finish and my son wa so intrigu with everyth he learn,0,1,0,0
138,287139,aWvCbTNMjqxWzQEHO_CIhA,pQ-XdPcPRi1hwaGQVJuHkg,jp5lBxgdCpDRhSeEuRK_kA,5,0.0,it reminded me of some parts of the civil rights museum in memphis but on a smaller scale,,it remind me of some part of the civil right museum in memphi but on a smaller scale,0,0,0,0
139,287140,aWvCbTNMjqxWzQEHO_CIhA,pQ-XdPcPRi1hwaGQVJuHkg,jp5lBxgdCpDRhSeEuRK_kA,5,-0.05,i'll definitely continue to support the gantt center,,i'll definit continu to support the gantt center,0,1,0,0
140,287141,XbrY7J2sn5sNS03S0WUGJA,pQ-XdPcPRi1hwaGQVJuHkg,B3-5muBFMf5hwh0D2F8X5A,4,1.0,"i went to the ""i am"" exhibit here and is was awesome",,"i went to the ""i am"" exhibit here and is wa awesom",0,1,0,0
141,287142,XbrY7J2sn5sNS03S0WUGJA,pQ-XdPcPRi1hwaGQVJuHkg,B3-5muBFMf5hwh0D2F8X5A,4,0.0,"the staff seemed a bit unorganized, but we did go on a sunday at opening",,"the staff seem a bit unorganized, but we did go on a sunday at open",1,0,0,0
142,287143,XbrY7J2sn5sNS03S0WUGJA,pQ-XdPcPRi1hwaGQVJuHkg,B3-5muBFMf5hwh0D2F8X5A,4,0.0,there is an option to pay additional to have a handset that talks you through the tour,,there is an option to pay addit to have a handset that talk you through the tour,1,0,0,0
143,287144,XbrY7J2sn5sNS03S0WUGJA,pQ-XdPcPRi1hwaGQVJuHkg,B3-5muBFMf5hwh0D2F8X5A,4,0.0,i would pass on this next time,,i would pass on thi next time,0,0,0,0
144,287145,XbrY7J2sn5sNS03S0WUGJA,pQ-XdPcPRi1hwaGQVJuHkg,B3-5muBFMf5hwh0D2F8X5A,4,0.3,this option may be good if you are not a fast reader,,thi option may be good if you are not a fast reader,0,1,0,0
145,287146,XbrY7J2sn5sNS03S0WUGJA,pQ-XdPcPRi1hwaGQVJuHkg,B3-5muBFMf5hwh0D2F8X5A,4,0.0,"i parked on the street, but there is a parking lot that you can enter from college drive for the museum",,"i park on the street, but there is a park lot that you can enter from colleg drive for the museum",1,0,0,0
146,287147,XbrY7J2sn5sNS03S0WUGJA,pQ-XdPcPRi1hwaGQVJuHkg,B3-5muBFMf5hwh0D2F8X5A,4,0.171875,definately one of my favorite visits to a museum - will definately return to see other exhibits!,,defin one of my favorit visit to a museum - will defin return to see other exhibits!,0,1,1,0
147,287148,xynCYTgIA0wLg3HXAVP2Sw,pQ-XdPcPRi1hwaGQVJuHkg,CEK-xEgxpR81XBLtl2R7-Q,4,0.25,nice museum! i recently stopped by to the view the american i am exhibit,,nice museum! i recent stop by to the view the american i am exhibit,0,1,0,0
148,287149,xynCYTgIA0wLg3HXAVP2Sw,pQ-XdPcPRi1hwaGQVJuHkg,CEK-xEgxpR81XBLtl2R7-Q,4,0.15,"pretty cool, i would recommend it for ages 10 and up, moderate amount of reading but not a lot of things for younger kids that you can touch and feel",,"pretti cool, i would recommend it for age 10 and up, moder amount of read but not a lot of thing for younger kid that you can touch and feel",0,1,0,0
149,287150,xynCYTgIA0wLg3HXAVP2Sw,pQ-XdPcPRi1hwaGQVJuHkg,CEK-xEgxpR81XBLtl2R7-Q,4,0.7,over all good experience i believe it was $10 for adults and $8 for students,,over all good experi i believ it wa $10 for adult and $8 for student,0,0,0,0
150,287151,xynCYTgIA0wLg3HXAVP2Sw,pQ-XdPcPRi1hwaGQVJuHkg,CEK-xEgxpR81XBLtl2R7-Q,4,-0.05,went on a saturday and there were a few groups of kids/teenagers maybe go during the week when it's not as busy if you're not a fan of kids! looking forward to other exhibits in the future,,went on a saturday and there were a few group of kids/teenag mayb go dure the week when it' not as busi if you'r not a fan of kids! look forward to other exhibit in the futur,0,0,0,0
151,287152,En3xWWtmNbz3WCuoJ6mNPA,pQ-XdPcPRi1hwaGQVJuHkg,j6GLjnmLwrJwD-QhJ7ieNQ,5,0.625,history on display! love it!,,histori on display! love it!,0,1,0,0
152,287153,zOy-iHdTIiPOMHrTVvFEJQ,pQ-XdPcPRi1hwaGQVJuHkg,1RbbgoTL8loi7qYbJI3H8w,4,0.8,i'm am so proud to have a institution that preserves my culture,,i'm am so proud to have a institut that preserv my cultur,0,1,0,0
153,287154,zOy-iHdTIiPOMHrTVvFEJQ,pQ-XdPcPRi1hwaGQVJuHkg,1RbbgoTL8loi7qYbJI3H8w,4,0.5,the kinsey exhibit is phenomenal ,,the kinsey exhibit is phenomen ,0,1,0,0
154,287155,zOy-iHdTIiPOMHrTVvFEJQ,pQ-XdPcPRi1hwaGQVJuHkg,1RbbgoTL8loi7qYbJI3H8w,4,0.0,"i suggest everyone go, and be inspired",,"i suggest everyon go, and be inspir",0,1,0,0
155,287156,zOy-iHdTIiPOMHrTVvFEJQ,pQ-XdPcPRi1hwaGQVJuHkg,1RbbgoTL8loi7qYbJI3H8w,4,0.5,i know more now than when i walked in there,,i know more now than when i walk in there,0,0,0,0
156,287157,zOy-iHdTIiPOMHrTVvFEJQ,pQ-XdPcPRi1hwaGQVJuHkg,1RbbgoTL8loi7qYbJI3H8w,4,0.5,my favorite exhibit was slavery and reconstruction,,my favorit exhibit wa slaveri and reconstruct,0,1,0,1
157,287158,zOy-iHdTIiPOMHrTVvFEJQ,pQ-XdPcPRi1hwaGQVJuHkg,1RbbgoTL8loi7qYbJI3H8w,4,0.0,take in every document,,take in everi document,0,0,0,0
158,287159,zOy-iHdTIiPOMHrTVvFEJQ,pQ-XdPcPRi1hwaGQVJuHkg,1RbbgoTL8loi7qYbJI3H8w,4,0.0,this will help start the conversation america needs to have,,thi will help start the convers america need to have,0,0,0,0
159,287160,Tvm0hlrDk_pxge4xArZCtQ,pQ-XdPcPRi1hwaGQVJuHkg,rHOLRHLYrgA9aKeCmWqtMw,4,0.525,"ok, what is it with charlotte and really nice museums? as if the queen city could not get more surprising with its cultural offering, i visited this museum, and boy is it nice!",,"ok, what is it with charlott and realli nice museums? as if the queen citi could not get more surpris with it cultur offering, i visit thi museum, and boy is it nice!",0,1,0,0
160,287161,AMGuIrA9sS2AATiSyfkr1A,pQ-XdPcPRi1hwaGQVJuHkg,wytSZuJ754uPv3NCToSIBA,3,-0.05,"i love the concept of this place, but at $9 for an adult admission i'm disappointed in the number of items and selection that were on collection in the galleries",,"i love the concept of thi place, but at $9 for an adult admiss i'm disappoint in the number of item and select that were on collect in the galleri",1,1,0,0
161,287162,AMGuIrA9sS2AATiSyfkr1A,pQ-XdPcPRi1hwaGQVJuHkg,wytSZuJ754uPv3NCToSIBA,3,0.316666667,"however, if you want to support the preservation of black art this is a great place to spend an hour in",,"however, if you want to support the preserv of black art thi is a great place to spend an hour in",0,1,0,0
162,287163,9cs0A-aO1F1e1CHM6lFM2w,pQ-XdPcPRi1hwaGQVJuHkg,PqfO-DDzodxyDWhDtIbsTA,1,0.0,i was visiting from out of town and decided to take the family,,i wa visit from out of town and decid to take the famili,1,0,0,0
163,287164,9cs0A-aO1F1e1CHM6lFM2w,pQ-XdPcPRi1hwaGQVJuHkg,PqfO-DDzodxyDWhDtIbsTA,1,0.2,for a family of four we paid $32 which was waaaay too much,,for a famili of four we paid $32 which wa waaaay too much,0,0,0,0
164,287165,9cs0A-aO1F1e1CHM6lFM2w,pQ-XdPcPRi1hwaGQVJuHkg,PqfO-DDzodxyDWhDtIbsTA,1,0.066666667,we don't mind supporting small galleries but this one didn't have much to offer,,we don't mind support small galleri but thi one didn't have much to offer,1,0,0,0
165,287166,9cs0A-aO1F1e1CHM6lFM2w,pQ-XdPcPRi1hwaGQVJuHkg,PqfO-DDzodxyDWhDtIbsTA,1,0.0,you can be in and out in 25 minutes,,you can be in and out in 25 minut,1,0,0,0
166,287167,9cs0A-aO1F1e1CHM6lFM2w,pQ-XdPcPRi1hwaGQVJuHkg,PqfO-DDzodxyDWhDtIbsTA,1,-0.7,maybe we caught it on a bad week,,mayb we caught it on a bad week,1,0,0,0
167,287168,IOC5cNU7XNZNuycuXtC2EQ,pQ-XdPcPRi1hwaGQVJuHkg,GRl0Baw6cqfFMWorwsFGfA,4,0.7,absolutely loved it for what it had,,absolut love it for what it had,0,1,0,0
168,287169,IOC5cNU7XNZNuycuXtC2EQ,pQ-XdPcPRi1hwaGQVJuHkg,GRl0Baw6cqfFMWorwsFGfA,4,0.39,very enlightening for the march in selma,,veri enlighten for the march in selma,0,1,0,0
169,287170,IOC5cNU7XNZNuycuXtC2EQ,pQ-XdPcPRi1hwaGQVJuHkg,GRl0Baw6cqfFMWorwsFGfA,4,0.0,a must while in charlotte,,a must while in charlott,0,1,0,0
170,287171,qyVGgT6uuqnnO4QTi07zAw,pQ-XdPcPRi1hwaGQVJuHkg,1imCKyIJIva4m1JIqNfVAw,5,0.7,i loved this musuem,,i love thi musuem,0,1,0,0
171,287172,qyVGgT6uuqnnO4QTi07zAw,pQ-XdPcPRi1hwaGQVJuHkg,1imCKyIJIva4m1JIqNfVAw,5,0.0,we were in town for a gala at the mint musuem and everyone recommended this museum as a local treasure,,we were in town for a gala at the mint musuem and everyon recommend thi museum as a local treasur,0,1,0,0
172,287173,qyVGgT6uuqnnO4QTi07zAw,pQ-XdPcPRi1hwaGQVJuHkg,1imCKyIJIva4m1JIqNfVAw,5,0.825,the building is beautiful and organized with great detail,,the build is beauti and organ with great detail,0,1,0,0
173,287174,qyVGgT6uuqnnO4QTi07zAw,pQ-XdPcPRi1hwaGQVJuHkg,1imCKyIJIva4m1JIqNfVAw,5,0.233333333,"we were greeted immediately and in such a kind, professional way",,"we were greet immedi and in such a kind, profession way",0,1,0,0
